Rn,seasonType,leagueId,eventId,date,venueId,attendance,homeTeamId,awayTeamId,homeTeamWinner,awayTeamWinner,homeTeamScore,awayTeamScore,homeTeamShootoutScore,awayTeamShootoutScore,statusId,updateTime
182,12362,750,697320,2024-06-22 09:00:00,1931,20105,3393,7108,True,False,1,0,0,0,28,2024-06-23 02:18:47
183,12362,750,697321,2024-06-22 09:30:00,6629,32366,7102,7477,True,False,2,1,0,0,28,2024-06-23 02:18:47
184,12362,750,697322,2024-06-22 09:30:00,2555,13287,7106,7109,False,False,1,1,0,0,28,2024-06-23 02:18:48
185,12362,750,697323,2024-06-22 10:00:00,6692,6635,6911,21361,True,False,3,0,0,0,28,2024-06-24 02:16:47
186,12362,750,697324,2024-06-22 10:00:00,6691,12867,7476,7114,False,True,0,1,0,0,28,2024-06-24 02:16:47
187,12362,750,697325,2024-06-22 10:00:00,4126,48638,3385,7115,False,False,2,2,0,0,28,2024-06-23 02:18:50
188,12362,750,697326,2024-06-22 10:00:00,4053,11533,6902,3384,False,True,0,1,0,0,28,2024-06-23 02:18:49
189,12362,750,697327,2024-06-23 05:00:00,1268,26677,9249,7116,False,True,0,1,0,0,28,2024-06-24 02:17:24
190,12362,750,697328,2024-06-26 10:00:00,6684,20720,7112,6902,False,False,1,1,0,0,28,2024-06-27 02:16:24
191,12362,750,697329,2024-06-26 10:00:00,8750,6569,21361,7476,False,False,2,2,0,0,28,2024-06-27 02:16:25
192,12362,750,697330,2024-06-26 10:00:00,6688,11848,7115,7102,False,False,0,0,0,0,28,2024-06-27 02:16:24
193,12362,750,697331,2024-06-26 10:00:00,2555,9772,7106,3393,True,False,3,0,0,0,28,2024-06-27 02:16:23
194,12362,750,697332,2024-06-26 10:00:00,1931,15828,3384,9249,True,False,1,0,0,0,28,2024-06-27 02:16:23
195,12362,750,697333,2024-06-26 10:00:00,4406,11040,7109,6911,True,False,1,0,0,0,28,2024-06-27 02:16:22
196,12362,750,697334,2024-06-26 10:00:00,6685,6953,7107,7116,True,False,2,1,0,0,28,2024-06-27 02:16:22
197,12362,750,697335,2024-06-26 10:00:00,5769,15796,7108,3385,False,True,0,1,0,0,28,2024-06-27 02:16:25
198,12362,750,697336,2024-06-26 10:00:00,6690,16517,7477,22167,False,False,0,0,0,0,28,2024-06-27 02:16:27
199,12362,750,697337,2024-06-26 10:00:00,9891,22774,7114,7113,False,False,1,1,0,0,28,2024-06-27 02:16:26
200,12362,750,697338,2024-06-29 05:00:00,1268,13859,9249,7113,False,True,0,1,0,0,28,2024-06-30 02:18:49
201,12362,750,697339,2024-06-29 10:00:00,6684,22393,7112,7114,False,False,1,1,0,0,28,2024-06-30 02:18:50
202,12362,750,697340,2024-06-29 10:00:00,3957,26134,7116,3393,False,True,1,2,0,0,28,2024-06-30 02:18:50
203,12362,750,697341,2024-06-30 09:00:00,4406,16400,7109,7108,True,False,2,1,0,0,28,2024-07-02 02:17:12
204,12362,750,697342,2024-06-30 09:00:00,6629,26953,7102,22167,False,True,1,3,0,0,28,2024-07-02 02:17:13
205,12362,750,697343,2024-06-30 09:30:00,1931,20133,3384,7107,False,True,0,1,0,0,28,2024-07-02 02:17:14
206,12362,750,697344,2024-06-30 09:30:00,4126,32079,3385,7106,True,False,3,0,0,0,28,2024-07-02 02:17:14
207,12362,750,697345,2024-06-30 10:00:00,4053,9516,6902,21361,False,True,0,1,0,0,28,2024-07-02 02:17:15
208,12362,750,697346,2024-06-30 10:00:00,6692,5886,6911,7476,False,True,1,4,0,0,28,2024-07-02 02:17:15
209,12362,750,697347,2024-06-30 10:00:00,6690,21963,7477,7115,True,False,3,1,0,0,28,2024-07-02 02:17:16
210,12362,750,697290,2024-07-03 10:00:00,6693,8504,7116,6911,False,True,0,1,0,0,28,2024-07-04 02:16:14
211,12362,750,697348,2024-07-05 10:00:00,9891,25119,7114,7477,False,True,1,3,0,0,28,2024-07-07 02:15:43
212,12362,750,697349,2024-07-06 09:00:00,1931,16265,3393,7109,False,False,1,1,0,0,28,2024-07-07 02:16:23
213,12362,750,697350,2024-07-06 09:00:00,6688,16461,7115,9249,True,False,2,0,0,0,28,2024-07-07 02:16:22
214,12362,750,697351,2024-07-06 09:00:00,9892,9117,22167,7108,True,False,1,0,0,0,28,2024-07-07 02:16:23
215,12362,750,697352,2024-07-06 09:30:00,1281,23217,7113,6911,False,True,3,4,0,0,28,2024-07-07 02:16:24
216,12362,750,697353,2024-07-06 09:30:00,2555,13153,7106,7112,False,False,2,2,0,0,28,2024-07-07 02:16:24
217,12362,750,697354,2024-07-06 09:30:00,8648,16787,3385,6902,False,True,2,3,0,0,28,2024-07-07 02:16:25
218,12362,750,697355,2024-07-06 10:00:00,6629,26335,7102,7116,True,False,4,0,0,0,28,2024-07-07 02:16:26
219,12362,750,697356,2024-07-06 10:00:00,6691,11804,7476,3384,True,False,3,2,0,0,28,2024-07-07 02:16:26
220,12362,750,697357,2024-07-07 10:00:00,6685,8821,7107,21361,False,True,1,2,0,0,28,2024-07-08 02:16:01
221,12362,750,697358,2024-07-13 05:00:00,1268,16495,9249,7477,False,False,1,1,0,0,28,2024-07-14 07:27:19
222,12362,750,697359,2024-07-13 10:00:00,8680,57885,3384,7113,True,False,2,0,0,0,28,2024-07-14 07:27:19
223,12362,750,697360,2024-07-14 09:00:00,5769,31961,7108,7476,True,False,2,1,0,0,28,2024-07-15 05:09:53
224,12362,750,697361,2024-07-14 09:00:00,1931,22480,3393,22167,False,True,0,1,0,0,28,2024-07-15 05:09:53
225,12362,750,697362,2024-07-14 09:30:00,8750,18730,21361,3385,False,False,0,0,0,0,28,2024-07-16 05:09:30
226,12362,750,697363,2024-07-14 09:30:00,9891,24766,7114,7107,True,False,1,0,0,0,28,2024-07-15 05:09:55
227,12362,750,697364,2024-07-14 10:00:00,4053,12113,6902,7106,True,False,5,0,0,0,28,2024-07-15 05:09:56
228,12362,750,697365,2024-07-14 10:00:00,6684,20725,7112,7109,False,False,1,1,0,0,28,2024-07-15 05:09:55
229,12362,750,697366,2024-07-14 10:00:00,6692,9913,6911,7102,False,True,0,2,0,0,28,2024-07-16 05:09:32
230,12362,750,697367,2024-07-14 10:30:00,3957,31463,7116,7115,True,False,4,1,0,0,28,2024-07-15 05:09:57
231,12362,750,697368,2024-07-20 09:00:00,6688,24304,7115,3384,True,False,2,1,0,0,28,2024-07-21 05:12:33
232,12362,750,697369,2024-07-20 09:00:00,8680,46401,22167,7116,False,True,1,2,0,0,28,2024-07-21 05:12:33
233,12362,750,697370,2024-07-20 10:00:00,6629,22655,7102,6902,False,True,0,1,0,0,28,2024-07-21 05:12:34
234,12362,750,697371,2024-07-20 10:00:00,2555,11831,7106,21361,False,True,1,2,0,0,28,2024-07-21 05:12:35
235,12362,750,697372,2024-07-20 10:00:00,6690,23650,7477,7108,False,False,3,3,0,0,28,2024-07-21 05:12:36
236,12362,750,697373,2024-07-20 10:00:00,6691,12853,7476,7112,False,True,2,3,0,0,28,2024-07-21 05:12:35
237,12362,750,697374,2024-07-20 10:00:00,4126,35429,3385,9249,False,True,3,4,0,0,28,2024-07-21 05:12:36
238,12362,750,697375,2024-07-20 10:00:00,4406,18468,7109,7113,False,True,1,2,0,0,28,2024-07-21 05:12:34
239,12362,750,697376,2024-07-20 10:00:00,6685,12356,7107,3393,False,True,0,1,0,0,28,2024-07-21 05:12:33
240,12362,750,697377,2024-07-21 10:00:00,6692,12144,6911,7114,False,True,1,4,0,0,28,2024-07-27 10:41:02
241,12362,750,697378,2024-08-07 10:00:00,6688,14106,7115,6911,True,False,3,0,0,0,28,2024-08-08 08:16:22
242,12362,750,697379,2024-08-07 10:00:00,6629,19298,7102,3384,False,False,0,0,0,0,28,2024-08-08 08:16:21
243,12362,750,697380,2024-08-07 10:00:00,4053,9691,6902,7107,False,False,1,1,0,0,28,2024-08-08 08:16:23
244,12362,750,697381,2024-08-07 10:00:00,1281,17861,7113,7106,False,False,2,2,0,0,28,2024-08-08 08:16:20
245,12362,750,697382,2024-08-07 10:00:00,1931,11243,3393,7114,False,True,0,1,0,0,28,2024-08-08 08:16:24
246,12362,750,697383,2024-08-07 10:00:00,8750,14924,21361,7108,True,False,3,2,0,0,28,2024-08-08 08:16:23
247,12362,750,697384,2024-08-07 10:00:00,6684,18318,7112,7477,True,False,3,0,0,0,28,2024-08-08 08:16:22
248,12362,750,697385,2024-08-07 10:00:00,4406,15232,7109,22167,False,False,0,0,0,0,28,2024-08-08 08:16:21
249,12362,750,697386,2024-08-07 10:30:00,3957,18574,7116,9249,True,False,3,2,0,0,28,2024-08-08 08:16:26
250,12362,750,697388,2024-08-10 05:00:00,1268,24039,9249,7107,False,False,2,2,0,0,28,2024-08-11 08:16:41
251,12362,750,697389,2024-08-11 09:00:00,9892,10767,22167,6902,False,True,0,1,0,0,28,2024-08-13 08:14:51
252,12362,750,697390,2024-08-11 09:30:00,9891,25817,7114,7109,True,False,2,0,0,0,28,2024-08-13 08:14:52
253,12362,750,697391,2024-08-11 10:00:00,6692,14972,6911,3385,False,False,1,1,0,0,28,2024-08-13 08:14:54
254,12362,750,697392,2024-08-11 10:00:00,5769,40498,7108,3393,True,False,1,0,0,0,28,2024-08-13 08:14:54
255,12362,750,697393,2024-08-11 10:00:00,6691,13549,7476,7102,False,False,0,0,0,0,28,2024-08-13 08:14:53
256,12362,750,697394,2024-08-11 10:00:00,4823,32995,7106,7115,True,False,2,1,0,0,28,2024-08-13 08:14:53
257,12362,750,697395,2024-08-11 10:00:00,1931,37452,3384,7112,False,True,0,3,0,0,28,2024-08-13 08:14:52
258,12362,750,697396,2024-08-11 10:30:00,3957,30419,7116,7477,False,True,1,2,0,0,28,2024-08-13 08:14:55
259,12362,750,697397,2024-08-12 10:00:00,1281,27643,7113,21361,True,False,2,0,0,0,28,2024-08-14 08:16:07
260,12362,750,697398,2024-08-16 10:30:00,1268,18051,9249,6911,True,False,5,3,0,0,28,2024-08-17 08:19:38
261,12362,750,697399,2024-08-17 09:00:00,9892,12306,22167,7106,True,False,4,0,0,0,28,2024-08-18 04:20:24
262,12362,750,697400,2024-08-17 09:00:00,6688,33295,7115,3385,False,False,0,0,0,0,28,2024-08-18 04:20:23
263,12362,750,697401,2024-08-17 10:00:00,4406,19019,7109,21361,False,True,3,5,0,0,28,2024-08-18 04:20:24
264,12362,750,697402,2024-08-17 10:00:00,1931,39921,3384,3393,False,False,0,0,0,0,28,2024-08-18 04:20:25
265,12362,750,697403,2024-08-17 10:00:00,6690,26654,7477,7102,False,False,2,2,0,0,28,2024-08-18 04:20:27
266,12362,750,697404,2024-08-17 10:00:00,4053,11618,6902,7476,False,True,1,2,0,0,28,2024-08-18 04:20:26
267,12362,750,697405,2024-08-17 10:00:00,5769,38219,7108,7114,False,True,1,2,0,0,28,2024-08-18 04:20:26
268,12362,750,697406,2024-08-17 10:00:00,6684,22850,7112,7116,False,True,1,3,0,0,28,2024-08-18 04:20:25
269,12362,750,697407,2024-08-17 10:30:00,6685,8524,7107,7113,False,True,0,1,0,0,28,2024-08-18 04:20:27
270,12362,750,697408,2024-08-24 09:30:00,6629,33878,7102,7107,False,False,2,2,0,0,28,2024-08-25 04:21:28
271,12362,750,697409,2024-08-24 10:00:00,8750,13193,21361,3384,True,False,3,0,0,0,28,2024-08-25 04:21:28
272,12362,750,697410,2024-08-24 10:00:00,4053,12797,6902,7108,False,True,0,1,0,0,28,2024-08-25 04:21:29
273,12362,750,697412,2024-08-24 10:00:00,8680,47926,7116,7109,True,False,4,0,0,0,28,2024-08-25 04:21:30
274,12362,750,697413,2024-08-25 09:00:00,1931,24814,3393,7115,True,False,2,1,0,0,28,2024-08-27 04:21:33
275,12362,750,697414,2024-08-25 09:30:00,9891,25296,7114,7476,True,False,2,0,0,0,28,2024-08-27 04:21:34
276,12362,750,697415,2024-08-25 10:00:00,2555,10684,7106,9249,False,True,0,2,0,0,28,2024-08-27 04:21:35
277,12362,750,697416,2024-08-25 10:00:00,6690,18875,7477,6911,True,False,2,0,0,0,28,2024-08-27 04:21:35
278,12362,750,697417,2024-08-25 10:00:00,1281,18588,7113,22167,False,False,0,0,0,0,28,2024-08-27 04:21:34
279,12362,750,697418,2024-08-31 09:00:00,8680,48887,22167,3385,False,False,2,2,0,0,28,2024-09-01 04:23:49
280,12362,750,697419,2024-08-31 09:30:00,9891,24451,7114,3384,True,False,3,2,0,0,28,2024-09-01 04:23:49
281,12362,750,697421,2024-08-31 10:00:00,6692,10097,6911,6902,False,True,1,2,0,0,28,2024-09-01 04:23:52
282,12362,750,697423,2024-08-31 10:00:00,6691,12692,7476,3393,False,True,2,3,0,0,28,2024-09-01 04:23:51
283,12362,750,697426,2024-09-01 05:00:00,1268,21022,9249,7112,True,False,2,0,0,0,28,2024-09-10 04:15:39
284,12362,750,697427,2024-09-01 10:00:00,6685,12344,7107,7477,False,True,0,2,0,0,28,2024-09-03 04:23:36
285,12362,750,697429,2024-09-13 10:00:00,6693,10679,7116,21361,False,True,1,2,0,0,28,2024-09-14 04:20:36
286,12362,750,697433,2024-09-13 10:00:00,6684,18397,7112,6911,True,False,3,2,0,0,28,2024-09-16 04:15:31
287,12362,750,697434,2024-09-13 10:00:00,6690,13803,7477,7109,True,False,2,1,0,0,28,2024-09-16 04:15:32
288,12362,750,697428,2024-09-14 05:00:00,1268,19105,9249,3393,False,True,0,2,0,0,28,2024-09-16 04:17:30
289,12362,750,697431,2024-09-14 09:00:00,6688,22448,7115,7114,False,False,2,2,0,0,28,2024-09-15 04:19:50
290,12362,750,697435,2024-09-14 09:00:00,6685,9848,7107,22167,False,True,0,3,0,0,28,2024-09-16 04:17:31
291,12362,750,697430,2024-09-14 10:00:00,6629,31016,7102,3385,False,True,0,1,0,0,28,2024-09-15 04:19:51
292,12362,750,697432,2024-09-14 10:00:00,6691,13005,7476,7106,False,True,0,2,0,0,28,2024-09-15 04:19:52
293,12362,750,697436,2024-09-14 10:00:00,1281,21666,7113,6902,True,False,3,1,0,0,28,2024-09-15 04:19:50
294,12362,750,697437,2024-09-14 10:00:00,8680,55896,3384,7108,True,False,4,1,0,0,28,2024-09-16 04:17:32
295,12362,750,697422,2024-09-18 10:00:00,5769,10083,7108,7113,True,False,3,0,0,0,28,2024-09-23 04:16:58
296,12362,750,697438,2024-09-21 09:00:00,6688,21384,7115,7476,False,False,0,0,0,0,28,2024-09-23 04:20:36
297,12362,750,697439,2024-09-21 10:00:00,2555,12421,7106,7107,False,False,0,0,0,0,28,2024-09-23 04:20:37
298,12362,750,697442,2024-09-21 10:00:00,4126,41379,3385,3384,False,True,0,2,0,0,28,2024-09-23 04:20:37
299,12362,750,697447,2024-09-21 10:00:00,9892,10596,22167,9249,False,False,0,0,0,0,28,2024-09-23 04:20:37
300,12362,750,697446,2024-09-22 07:00:00,5769,32768,7108,7112,True,False,2,0,0,0,28,2024-09-24 04:22:33
301,12362,750,697440,2024-09-22 09:00:00,1281,23492,7113,7477,False,True,2,3,0,0,28,2024-09-24 04:22:33
302,12362,750,697443,2024-09-22 09:00:00,1931,18992,3393,6911,True,False,2,0,0,0,28,2024-09-24 04:22:34
303,12362,750,697445,2024-09-22 09:30:00,9891,25814,7114,7116,True,False,6,2,0,0,28,2024-09-24 04:22:34
304,12362,750,697441,2024-09-22 10:00:00,8750,20323,21361,7102,False,False,2,2,0,0,28,2024-09-24 04:22:35
305,12362,750,697444,2024-09-22 10:00:00,4053,10948,6902,7109,False,True,1,2,0,0,28,2024-09-24 04:22:36
306,12362,750,697456,2024-09-27 10:00:00,6684,20142,7112,7113,True,False,5,1,0,0,28,2024-09-28 04:25:48
307,12362,750,697449,2024-09-28 04:00:00,1268,17860,9249,21361,True,False,2,0,0,0,28,2024-09-29 04:24:31
308,12362,750,697455,2024-09-28 07:00:00,5769,30529,7108,7106,True,False,2,0,0,0,28,2024-09-29 04:24:32
309,12362,750,697450,2024-09-28 08:00:00,6629,27424,7102,3393,False,False,1,1,0,0,28,2024-09-29 04:24:32
310,12362,750,697452,2024-09-28 08:00:00,3957,28601,7116,3384,False,True,1,3,0,0,28,2024-09-29 04:24:33
311,12362,750,697448,2024-09-28 09:00:00,4406,14082,7109,7476,False,False,0,0,0,0,28,2024-09-29 04:24:33
312,12362,750,697451,2024-09-28 10:00:00,6690,22109,7477,3385,True,False,1,0,0,0,28,2024-09-29 04:24:35
313,12362,750,697453,2024-09-28 10:00:00,9891,26655,7114,22167,True,False,2,0,0,0,28,2024-09-29 04:24:34
314,12362,750,697454,2024-09-28 10:00:00,6692,17563,6911,7107,False,False,0,0,0,0,28,2024-09-29 04:24:34
315,12362,750,697457,2024-09-28 10:00:00,4053,11404,6902,7115,True,False,3,2,0,0,28,2024-09-29 04:24:35
316,12362,750,697424,2024-10-02 10:00:00,4406,21962,7109,7102,True,False,1,0,0,0,28,2024-10-04 04:21:58
317,12362,750,697458,2024-10-04 10:00:00,6685,7670,7107,7108,True,False,1,0,0,0,28,2024-10-06 04:22:00
318,12362,750,697459,2024-10-05 05:00:00,1281,27552,7113,7115,False,True,0,4,0,0,28,2024-10-06 04:24:11
319,12362,750,697462,2024-10-05 06:00:00,9892,12753,22167,7112,False,True,1,4,0,0,28,2024-10-06 04:24:12
320,12362,750,697467,2024-10-05 06:00:00,1931,21140,3384,6911,False,False,1,1,0,0,28,2024-10-06 04:24:12
321,12362,750,697460,2024-10-05 07:00:00,4126,32129,3385,7109,False,True,0,1,0,0,28,2024-10-06 04:24:13
322,12362,750,697464,2024-10-05 07:00:00,6691,12914,7476,7116,True,False,1,0,0,0,28,2024-10-06 04:24:13
323,12362,750,697466,2024-10-05 08:30:00,6629,24950,7102,9249,True,False,2,1,0,0,28,2024-10-07 04:20:33
324,12362,750,697463,2024-10-06 05:00:00,8750,19082,21361,7477,False,True,2,3,0,0,28,2024-10-08 04:21:47
325,12362,750,697461,2024-10-06 07:00:00,1931,19010,3393,6902,False,True,0,2,0,0,28,2024-10-08 04:21:48
326,12362,750,697465,2024-10-06 07:00:00,2555,12099,7106,7114,False,True,1,2,0,0,28,2024-10-08 04:21:47
327,12362,750,697469,2024-10-18 10:00:00,6690,15153,7477,3384,False,True,0,2,0,0,28,2024-10-19 04:32:44
328,12362,750,697474,2024-10-18 10:00:00,6684,19982,7112,7102,False,False,1,1,0,0,28,2024-10-19 04:32:44
329,12362,750,697472,2024-10-18 10:30:00,3957,18781,7116,7113,False,False,0,0,0,0,28,2024-10-19 04:32:45
330,12362,750,697473,2024-10-19 05:00:00,8750,12861,21361,6911,True,False,2,0,0,0,28,2024-10-20 10:26:19
331,12362,750,697475,2024-10-19 05:00:00,6691,13895,7476,22167,False,False,1,1,0,0,28,2024-10-20 10:26:19
332,12362,750,697476,2024-10-19 05:00:00,6688,18939,7115,7107,False,False,0,0,0,0,28,2024-10-20 10:26:18
333,12362,750,697477,2024-10-19 05:00:00,5769,33587,7108,9249,False,True,0,2,0,0,28,2024-10-20 10:26:20
334,12362,750,697468,2024-10-19 06:00:00,4406,17021,7109,7106,False,True,1,2,0,0,28,2024-10-20 10:26:20
335,12362,750,697471,2024-10-19 06:00:00,4053,12303,6902,7114,True,False,2,1,0,0,28,2024-10-20 10:26:21
336,12362,750,697470,2024-10-19 08:00:00,1931,27886,3393,3385,True,False,2,1,0,0,28,2024-10-22 22:40:37
337,12362,750,697481,2024-10-23 10:00:00,1281,13368,7113,3393,False,True,0,2,0,0,28,2024-10-25 04:36:34
338,12362,750,697487,2024-10-23 10:00:00,6629,16021,7102,7108,True,False,3,2,0,0,28,2024-10-25 04:36:35
339,12362,750,697387,2024-10-23 10:30:00,4126,26304,3385,7476,True,False,1,0,0,0,28,2024-10-25 04:36:35
340,12362,750,697482,2024-10-30 10:00:00,3957,21397,7116,3385,False,False,0,0,0,0,28,2024-11-01 04:37:09
341,12362,750,697483,2024-11-01 10:00:00,6684,20834,7112,7115,False,True,1,3,0,0,28,2024-11-02 13:58:56
342,12362,750,697486,2024-11-01 10:00:00,6690,16379,7477,7106,True,False,2,0,0,0,28,2024-11-02 13:58:56
343,12362,750,697479,2024-11-03 04:00:00,1268,26544,9249,7109,False,False,1,1,0,0,28,2024-11-04 22:03:08
344,12362,750,697485,2024-11-03 04:00:00,9891,26521,7114,21361,False,True,0,1,0,0,28,2024-11-04 22:03:09
345,12362,750,697478,2024-11-03 05:00:00,1931,28337,3384,6902,False,True,0,2,0,0,28,2024-11-04 22:03:10
346,12362,750,697480,2024-11-03 05:00:00,6685,11079,7107,7476,True,False,2,1,0,0,28,2024-11-04 22:03:09
347,12362,750,697484,2024-11-03 05:00:00,6692,8731,6911,22167,True,False,2,1,0,0,28,2024-11-04 22:03:10
348,12362,750,697489,2024-11-09 05:00:00,6688,22945,7115,7108,False,False,0,0,0,0,28,2024-11-09 12:57:00
349,12362,750,697492,2024-11-09 05:00:00,8750,15643,21361,7112,False,False,1,1,0,0,28,2024-11-09 12:57:01
350,12362,750,697495,2024-11-09 05:00:00,4053,12600,6902,9249,False,False,1,1,0,0,28,2024-11-10 05:38:48
351,12362,750,697496,2024-11-09 05:00:00,6692,9479,6911,7116,False,True,1,2,0,0,28,2024-11-09 12:57:02
352,12362,750,697497,2024-11-09 05:00:00,8680,45288,22167,3384,True,False,3,0,0,0,28,2024-11-09 12:57:02
353,12362,750,697488,2024-11-09 06:00:00,6691,14472,7476,7113,False,False,1,1,0,0,28,2024-11-10 05:38:49
354,12362,750,697490,2024-11-09 06:00:00,2555,13640,7106,7102,False,True,3,4,0,0,28,2024-11-09 12:57:04
355,12362,750,697491,2024-11-09 06:00:00,4406,15458,7109,7107,True,False,1,0,0,0,28,2024-11-10 05:38:48
356,12362,750,697494,2024-11-10 05:00:00,1931,21709,3393,7477,False,False,1,1,0,0,28,2024-11-12 05:36:05
357,12362,750,697493,2024-11-10 06:00:00,4126,42076,3385,7114,True,False,3,0,0,0,28,2024-11-12 05:36:06
358,12362,750,697425,2024-11-16 05:00:00,2555,13214,7106,7116,False,True,3,4,0,0,28,2024-11-17 05:32:30
359,12362,750,697420,2024-11-17 05:00:00,8750,15205,21361,7115,False,False,0,0,0,0,28,2024-11-19 18:03:28
360,12362,750,697411,2024-11-22 10:00:00,4126,35188,3385,7112,False,False,1,1,0,0,28,2024-11-24 15:27:44
361,12362,750,697498,2024-11-30 05:00:00,1281,27628,7113,7102,False,True,0,1,0,0,28,2024-12-01 05:28:12
362,12362,750,697499,2024-11-30 05:00:00,6685,17161,7107,3385,True,False,1,0,0,0,28,2024-12-01 05:28:12
363,12362,750,697500,2024-11-30 05:00:00,4406,21171,7109,7115,False,True,0,2,0,0,28,2024-12-01 05:28:13
364,12362,750,697501,2024-11-30 05:00:00,2555,13950,7106,3384,True,False,2,1,0,0,28,2024-12-01 05:28:13
365,12362,750,697502,2024-11-30 05:00:00,1931,26387,3393,7112,False,True,4,5,0,0,28,2024-12-01 05:28:16
366,12362,750,697504,2024-11-30 05:00:00,9518,14734,7108,6911,False,True,0,3,0,0,28,2024-12-01 05:28:15
367,12362,750,697505,2024-11-30 05:00:00,9892,11541,22167,21361,True,False,1,0,0,0,28,2024-12-01 05:28:14
368,12362,750,697506,2024-11-30 05:00:00,6691,13700,7476,7477,False,False,1,1,0,0,28,2024-12-01 05:28:14
369,12362,750,697507,2024-11-30 05:00:00,4053,13192,6902,7116,False,True,2,3,0,0,28,2024-12-01 05:28:15
370,12362,750,697503,2024-12-01 05:00:00,9891,27105,7114,9249,True,False,5,1,0,0,28,2024-12-03 05:27:42
371,12362,750,697508,2024-12-08 05:00:00,1268,21721,9249,7476,True,False,1,0,0,0,28,2024-12-09 12:35:17
372,12362,750,697509,2024-12-08 05:00:00,1931,32787,3384,7109,True,False,3,0,0,0,28,2024-12-09 12:35:17
373,12362,750,697510,2024-12-08 05:00:00,6629,34653,7102,7114,True,False,3,1,0,0,28,2024-12-09 12:35:18
374,12362,750,697511,2024-12-08 05:00:00,6688,32840,7115,22167,True,False,3,1,0,0,28,2024-12-09 12:35:18
375,12362,750,697512,2024-12-08 05:00:00,3957,42866,7116,7108,False,True,0,2,0,0,28,2024-12-09 12:35:20
376,12362,750,697513,2024-12-08 05:00:00,8750,17040,21361,3393,False,False,0,0,0,0,28,2024-12-09 12:35:19
377,12362,750,697514,2024-12-08 05:00:00,6692,14243,6911,7106,True,False,3,0,0,0,28,2024-12-09 12:35:19
378,12362,750,697515,2024-12-08 05:00:00,4126,55184,3385,7113,False,False,0,0,0,0,28,2024-12-09 12:35:20
379,12362,750,697516,2024-12-08 05:00:00,6690,27444,7477,6902,True,False,3,0,0,0,28,2024-12-09 12:35:20
380,12362,750,697517,2024-12-08 05:00:00,6684,23603,7112,7107,True,False,3,1,0,0,28,2024-12-09 12:35:18
1,12366,9999,702268,2024-05-05 18:30:00,8147,0,8,21,True,False,1,1,4,3,47,2024-05-06 02:39:36
1,12367,9999,702160,2024-04-28 18:30:00,8606,0,3,21,False,True,0,0,2,4,47,2024-04-29 02:43:04
2,12367,9999,702161,2024-04-30 23:00:00,4623,0,8,5,True,False,1,1,3,1,47,2024-05-01 02:41:40
1,12368,9999,702105,2024-04-20 18:30:00,5564,0,3,8950,True,False,1,1,3,2,47,2024-04-21 02:45:09
2,12368,9999,702106,2024-04-20 21:30:00,8303,0,8,10060,True,False,3,0,0,0,28,2024-04-21 02:45:09
3,12368,9999,702107,2024-04-21 00:30:00,8699,0,6756,21,False,True,1,2,0,0,28,2024-04-26 02:38:46
4,12368,9999,702108,2024-04-21 18:30:00,4623,0,16,5,False,True,2,3,0,0,28,2024-04-22 02:44:07
1,12369,9999,693980,2024-01-25 22:00:00,5557,0,2975,17702,False,False,0,0,0,0,28,2024-01-26 03:30:37
2,12369,9999,693986,2024-01-25 22:00:00,5354,0,7767,10158,False,False,0,0,0,0,28,2024-01-26 03:30:38
3,12369,9999,693976,2024-01-26 00:15:00,6075,0,11989,14,False,True,0,1,0,0,28,2024-01-26 03:30:40
4,12369,9999,693988,2024-01-26 00:15:00,5558,0,9785,17,False,False,1,1,0,0,28,2024-01-29 03:31:19
5,12369,9999,693975,2024-01-26 21:00:00,5356,0,10060,21,False,False,1,1,0,0,28,2024-01-29 03:31:42
6,12369,9999,693985,2024-01-26 22:00:00,4623,0,19,9,False,True,0,1,0,0,28,2024-01-29 03:31:42
7,12369,9999,693979,2024-01-27 00:15:00,5556,0,9744,11,False,True,0,1,0,0,28,2024-02-03 03:29:42
8,12369,9999,693987,2024-01-27 00:15:00,5564,0,235,10,False,True,0,2,0,0,28,2024-01-27 03:29:27
9,12369,9999,693984,2024-01-27 20:00:00,2964,0,18,12,False,True,0,2,0,0,28,2024-01-28 03:34:34
10,12369,9999,693981,2024-01-27 22:00:00,3250,0,7764,5,False,False,0,0,0,0,28,2024-01-28 03:34:35
11,12369,9999,693982,2024-01-28 00:00:00,5349,0,15,20,False,True,0,1,0,0,28,2024-01-28 03:34:35
12,12369,9999,693978,2024-01-28 20:00:00,6076,0,6756,8950,True,False,2,0,0,0,28,2024-01-29 03:34:10
13,12369,9999,693983,2024-01-28 22:00:00,4217,0,16,3,False,False,1,1,0,0,28,2024-01-30 03:33:20
14,12369,9999,693977,2024-01-29 00:00:00,8303,0,8,4,True,False,1,0,0,0,28,2024-01-29 03:34:11
15,12369,9999,693997,2024-01-30 00:00:00,5557,0,2975,9785,True,False,3,0,0,0,28,2024-01-30 03:33:53
16,12369,9999,693989,2024-01-30 20:00:00,2652,0,10,19,False,True,1,2,0,0,28,2024-02-01 03:37:10
17,12369,9999,693995,2024-01-30 22:15:00,1731,0,9,9744,False,True,2,3,0,0,28,2024-02-01 03:37:10
18,12369,9999,694000,2024-01-30 22:15:00,5359,0,17,235,False,False,0,0,0,0,28,2024-02-01 03:37:11
